707,0.501981
276,0.70465
276,0.416113
377,0.374857
276,0.641446
108,0.239329
648,0.631384
487,0.0264902
112,0.228818
235,0.243546
573,0.129024
108,0.185433
167,0.168963
276,0.689356
112,0.275824
363,0.539325
377,0.820728
276,0.24268
161,0.147327
363,0.379866
276,0.437411
354,0.336977
377,0.526332
238,0.350324
854,0.159627
276,0.515816
112,0.181486
649,0.555717
297,0.834379
276,0.390016
238,0.176219
276,0.737558
570,0.0944274
377,0.899686
276,0.697259
377,0.643185
276,0.582905
498,0.240715
276,0.569735
498,0.198448
108,0.353955
167,0.17389
235,0.223301
276,0.608233
276,0.619093
161,0.153774
108,0.374915
167,0.218738
398,0.179113
112,0.346728
354,0.502384
17,0.235198
17,0.100053
498,0.30292
276,0.463367
276,0.839991
444,0.218326
276,0.750589
377,0.550361
364,0.234751
276,0.328465
112,0.20613
276,0.845769
377,0.80178
276,0.0788909
67,0.148065
265,0.174497
377,0.878207
148,0.450331
435,0.131272
938,0.682753
297,0.875421
161,0.0636583
161,0.183051
377,0.67039
498,0.397245
276,0.504128
592,0.162794
67,0.208978
377,0.481716
398,0.45284
498,0.270744
276,0.444897
707,0.459199
276,0.373821
377,0.806332
276,0.545046
589,0.50679
707,0.623243
377,0.614619
377,0.708295
377,0.86417
854,0.170857
592,0.117722
276,0.286744
377,0.492775
278,0.339333
53,0.0818388
276,0.369807
707,0.436592
276,0.385954
592,0.0415905
238,0.177338
167,0.123934
276,0.600393
682,0.0962691
377,0.717929
112,0.29709
297,0.727619
238,0.274626
498,0.227591
276,0.481779
333,0.454763
276,0.317072
727,0.236044
276,0.769788
377,0.739157
589,0.230893
276,0.772207
112,0.334053
707,0.618786
882,0.672262
377,0.486535
276,0.677335
276,0.261641
276,0.676496
276,0.390486
238,0.196282
411,0.231309
17,0.314143
148,0.166959
276,0.171306
377,0.682366
276,0.464611
238,0.0471875
589,0.455966
276,0.304094
377,0.651703
112,0.184077
17,0.286181
377,0.732764
377,0.69238
276,0.806901
377,0.704684
161,0.126059
276,0.61377
377,0.82145
238,0.235179
17,0.246457
238,0.0702299
167,0.282232
112,0.324158
573,0.135907
707,0.544661
377,0.507931
238,0.141488
377,0.573613
70,0.246226
498,0.313674
238,0.326593
276,0.227815
108,0.273526
276,0.69818
276,0.289627
498,0.244756
363,0.0512815
276,0.614693
108,0.24541
235,0.278002
498,0.394127
377,0.72645
498,0.178877
17,0.212747
112,0.410563
17,0.066154
276,0.726467
411,0.319128
377,0.439412
17,0.334491
354,0.302186
411,0.0741785
112,0.319442
333,0.420455
435,0.339994
638,0.197601
377,0.718421
67,0.125302
354,0.251248
53,0.0432833
265,0.294772
377,0.729813
433,0.221509
276,0.522905
570,0.285004
112,0.199934
276,0.428168
276,0.475939
377,0.729503
354,0.513689
498,0.213593
67,0.143077
408,0.415165
17,0.125516
161,0.197065
112,0.132803
276,0.543591
67,0.153004
377,0.722287
592,0.121019
589,0.392846
589,0.466454
235,0.287775
276,0.899817
377,0.634491
238,0.374327
238,0.250854
377,0.829214
498,0.304446
17,0.25748
276,0.724614
67,0.234692
17,0.300744
161,0.206381
598,0.0644932
161,0.0468498
377,0.524036
882,0.551295
67,0.203148
276,0.71225
354,0.298528
161,0.0700242
925,0.102088
897,0.169328
238,0.302515
377,0.901268
707,0.756277
276,0.572452
112,0.198293
276,0.778502
53,0.106571
276,0.505194
498,0.225518
377,0.613518
148,0.176433
377,0.645918
276,0.500733
377,0.704325
276,0.343694
161,0.127688
408,0.0487602
148,0.248275
238,0.428162
265,0.0952743
707,0.682958
276,0.351128
112,0.198419
377,0.692859
411,0.182327
276,0.645012
354,0.411869
498,0.149195
377,0.709804
17,0.262082
276,0.721456
707,0.488004
570,0.215839
148,0.265471
108,0.390169
148,0.443586
276,0.752832
435,0.174343
377,0.427377
112,0.119382
238,0.42159
707,0.617835
377,0.372388
592,0.0619048
108,0.236942
67,0.19659
649,0.408766
112,0.0760111
276,0.715872
108,0.403721
573,0.151066
276,0.448074
112,0.0851744
363,0.412047
17,0.109553
276,0.271183
882,0.562762
17,0.0830861
238,0.404695
363,0.381956
694,0.0722511
354,0.260552
354,0.382144
17,0.219198
265,0.161632
276,0.786854
276,0.661884
161,0.152633
649,0.30988
17,0.209219
276,0.882509
17,0.292893
276,0.390588
377,0.934888
707,0.660888
276,0.716506
377,0.658487
276,0.453365
297,0.849246
276,0.699402
727,0.125646
276,0.206932
276,0.189118
498,0.382905
238,0.152929
235,0.24969
411,0.256475
112,0.200311
238,0.27333
276,0.548315
638,0.198388
309,0.728403
498,0.281872
570,0.217582
377,0.71064
276,0.343151
276,0.666197
897,0.0469695
276,0.643478
276,0.229002
377,0.838631
354,0.337767
297,0.817038
411,0.242273
498,0.216208
276,0.397401
707,0.615334
112,0.368414
161,0.0722286
707,0.498998
17,0.282359
276,0.555203
377,0.482985
377,0.441506
377,0.633096
276,0.596621
377,0.921357
161,0.121088
238,0.447961
377,0.660542
112,0.176345
649,0.532431
276,0.454137
276,0.41184
276,0.572362
411,0.222228
276,0.380254
238,0.274767
148,0.170763
377,0.970546
276,0.161899
140,0.317736
592,0.13733
67,0.103943
108,0.338514
276,0.652977
781,0.148877
238,0.376623
276,0.71389
363,0.4325
238,0.317125
570,0.236492
498,0.196504
377,0.640775
707,0.739593
398,0.39303
377,0.901678
167,0.300838
377,0.589748
707,0.666228
682,0.108896
524,0.579434
235,0.213458
276,0.321303
649,0.329801
276,0.280355
854,0.113345
377,0.515214
354,0.140709
377,0.751033
276,0.301162
377,0.583299
276,0.661461
276,0.678177
354,0.153935
297,0.915046
498,0.340493
309,0.795577
297,0.926927
682,0.0839387
377,0.621001
276,0.652543
377,0.647836
648,0.659446
276,0.387274
108,0.21165
707,0.661778
592,0.0654399
377,0.679688
707,0.569127
276,0.249164
67,0.226808
363,0.151393
276,0.481883
112,0.330291
363,0.439964
354,0.200648
524,0.356949
276,0.696869
161,0.0627751
148,0.310837
276,0.482435
649,0.376591
707,0.842377
112,0.118877
276,0.294001
17,0.0853903
276,0.441801
573,0.0397536
276,0.479322
276,0.696942
238,0.361917
276,0.608393
67,0.193342
276,0.248617
297,0.999664
592,0.0983498
589,0.243412
377,0.702293
276,0.529733
297,0.717144
297,0.752246
276,0.418764
377,0.698116
649,0.398472
112,0.489461
276,0.461653
333,0.675667
276,0.328582
411,0.173733
377,0.567737
592,0.136507
235,0.120797
112,0.318232
570,0.167949
377,0.47453
498,0.241683
238,0.335986
897,0.151078
67,0.141576
161,0.226668
573,0.161529
167,0.167903
589,0.144181
707,0.588706
377,0.74413
498,0.432096
276,0.141026
897,0.172546
276,0.274952
671,0.222467
354,0.137111
707,0.468256
148,0.407588
377,0.758769
309,0.807684
498,0.295237
161,0.129719
276,0.774507
238,0.436342
354,0.352529
435,0.10999
444,0.176472
276,0.434783
161,0.15498
235,0.179707
498,0.0315722
276,0.285427
265,0.164048
707,0.593069
276,0.362659
377,0.815759
411,0.134574
354,0.416085
498,0.206484
276,0.384146
112,0.359531
377,0.415146
112,0.257159
235,0.294712
265,0.314669
278,0.264335
589,0.357583
265,0.311007
377,0.694415
238,0.356556
309,0.81974
354,0.423311
148,0.3399
112,0.443093
276,0.634287
265,0.170805
707,0.671236
309,0.881094
276,0.650427
498,0.308595
363,0.113279
276,0.309854
377,0.793882
276,0.484597
108,0.216282
377,0.707797
498,0.126983
354,0.220207
276,0.552921
297,0.80038
276,0.785069
897,0.229288
276,0.467141
276,0.438157
377,0.750369
108,0.245645
707,0.621337
276,0.793023
108,0.208458
682,0.136408
570,0.23621
707,0.585211
297,0.79913
276,0.790396
17,0.394518
67,0.22182
112,0.269015
112,0.294916
112,0.281821
161,0.196981
897,0.0694305
498,0.225428
108,0.153096
377,0.39203
108,0.417889
707,0.503993
377,0.814544
649,0.328438
276,0.169499
108,0.31375
168,0.0804774
649,0.329509
238,0.280416
238,0.168156
592,0.16635
707,0.515789
498,0.0901537
498,0.366802
112,0.453455
309,0.951432
377,0.499056
276,0.71619
161,0.193943
354,0.0487831
276,0.182285
39,0.275099
276,0.874852
589,0.374173
377,0.842057
498,0.223203
17,0.421973
276,0.367613
17,0.338064
377,0.740831
17,0.225482
570,0.231646
649,0.459868
333,0.510481
276,0.548167
354,0.140779
276,0.439923
238,0.284658
161,0.228093
498,0.297163
276,0.379317
276,0.74539
276,0.57279
411,0.0581141
354,0.231881
377,0.382739
377,0.766043
276,0.855594
148,0.417382
276,0.76483
377,0.571024
649,0.277236
589,0.213011
377,0.729593
276,0.69227
707,0.559425
377,0.918812
276,0.664514
53,0.0706658
17,0.309177
161,0.0928055
377,0.49704
354,0.307584
974,0.0161186
67,0.124764
411,0.243275
276,0.627782
297,0.74082
589,0.449858
276,0.796163
882,0.674082
649,0.407957
276,0.467577
140,0.280652
377,0.976535
276,0.451396
276,0.639039
498,0.191907
276,0.481126
276,0.666964
573,0.077969
649,0.371298
276,0.692498
377,0.567926
570,0.327055
707,0.581264
707,0.638633
276,0.49936
377,0.412734
411,0.0976269
354,0.282618
17,0.12664
276,0.373283
377,0.77932
276,0.528554
276,0.717266
161,0.0357869
276,0.710889
276,0.615297
707,0.678858
377,0.779471
354,0.242574
377,0.481909
377,0.695351
589,0.393706
112,0.489405
276,0.72374
238,0.382408
377,0.446896
377,0.786982
498,0.408281
235,0.332783
707,0.685101
364,0.536117
67,0.14179
276,0.63143
276,0.361879
148,0.238287
297,0.849405
570,0.181063
377,0.475958
377,0.784749
238,0.377016
498,0.445253
167,0.230825
377,0.777018
278,0.0476537
707,0.619229
671,0.187857
498,0.0909383
498,0.284154
814,0.279383
297,0.844395
589,0.212981
148,0.249169
682,0.158198
707,0.55154
112,0.0408658
276,0.533002
53,0.0762119
377,0.556795
276,0.425489
707,0.571125
377,0.989865
411,0.204585
781,0.154407
411,0.111488
53,0.0661431
276,0.31496
238,0.194544
238,0.391072
377,0.772718
203,0.182802
276,0.23505
140,0.0431413
276,0.194546
707,0.514048
377,0.843491
398,0.379018
354,0.271882
161,0.0862598
238,0.400377
377,0.561295
112,0.348765
354,0.300468
276,0.257911
39,0.430542
649,0.422912
276,0.195387
377,0.642541
276,0.827277
354,0.392288
589,0.158578
354,0.270717
333,0.579608
377,0.640927
707,0.587119
882,0.716092
498,0.414419
498,0.158233
707,0.542242
276,0.651204
108,0.197422
589,0.21879
592,0.123977
592,0.0633831
589,0.224036
592,0.0820353
276,0.522902
276,0.499596
297,0.756688
707,0.741817
112,0.525696
276,0.564793
498,0.389225
276,0.615867
276,0.228908
408,0.373718
17,0.297786
112,0.0192615
276,0.452179
589,0.194831
498,0.426566
108,0.308432
377,0.667873
377,0.77277
354,0.315664
276,0.663627
570,0.043245
238,0.250315
148,0.247361
112,0.272383
276,0.540958
408,0.182515
354,0.299493
276,0.710891
377,0.813478
707,0.707931
276,0.501787
377,0.460819
17,0.159412
276,0.313584
498,0.318026
203,0.181137
276,0.44285
781,0.142771
276,0.519859
238,0.527338
377,0.518145
377,0.498969
167,0.193884
17,0.175024
498,0.257435
276,0.569778
354,0.24145
498,0.208699
161,0.110496
354,0.397744
276,0.552578
112,0.225934
573,0.113142
276,0.696199
140,0.404747
112,0.369683
276,0.382168
682,0.144015
276,0.0597687
377,0.676936
112,0.316093
